id,predicted_price
5316101075,2.1412478e+06
5309100750,528380.9
629000730,670528.25
511700170,302555.0
1562100030,537180.8
2489200230,573831.8
524069116,501827.12
5315100737,1.00895706e+06
1868900675,857484.44
1608000120,336832.3
705700240,342633.56
7575600610,285007.16
1778500015,675588.25
5423500240,202558.58
6713700025,346533.16
2734100734,276239.94
301402280,205775.14
2113700205,255232.31
4114601570,2.8566568e+06
3332000615,313980.38
3630050180,360356.72
6852700520,558756.56
6870310010,648499.2
6163900981,313566.5
393000142,395520.72
1771100130,331629.0
1442860160,396037.97
9191200435,551917.56
6788200800,954409.2
1115300070,658090.1
3176600105,793210.06
2770604665,590352.1
5469500580,382579.22
5680000545,482401.06
3424089119,531037.1
1328300180,324956.34
1773100922,363163.88
4123830480,342541.03
9808610190,966156.9
4250200140,270584.0
4217402115,3.2820268e+06
3831250350,377753.34
2397101055,796214.94
6817850110,844884.9
7526800200,576483.6
7853370100,632369.3
2523089025,937153.7
9476200680,257693.78
5714200140,412632.06
3575304895,524739.9
263000018,387731.88
8080400177,485535.97
6450304130,336179.4
514500090,611677.25
9477000300,427953.66
853600310,1.2735041e+06
1951600240,202642.56
1099900120,319224.66
5323100120,521723.38
1223089016,486575.7
522059172,248024.22
1930300190,690922.8
9542840410,310741.4
8665050530,483733.56
5592900205,359772.53
5450300010,705797.6
2459960030,323912.56
3331500455,586051.75
3432500705,412525.94
3702900165,323219.03
5249803550,542810.1
626049058,457164.22
1788900380,192357.05
8075400360,229663.81
9113200250,763375.1
2738640040,680621.1
7821200307,502326.78
3530440140,266901.53
3582700130,451789.97
9276200569,768672.4
7197800020,579933.4
686200490,540927.6
3501600100,365671.62
6383000690,612768.5
7604400150,387491.25
5249801411,784577.2
2607720420,470289.28
9561100010,389616.72
1796370590,246403.19
4077800593,396884.5
854000165,256756.19
5536100010,830515.06
4188000670,862404.56
31000165,1.2561724e+06
662350050,978140.94
4137000280,268945.44
6169901130,995202.25
1953400510,250931.02
7518506716,937610.1
1552520010,366419.0
7955080270,296934.28
9212900100,528012.1
3438500798,335440.8
7899800890,230950.81
4319200605,510124.84
1329300480,346514.75
8935100100,787155.4
5016001260,471186.5
4337600280,300017.25
1446401220,202065.81
7135521530,654482.44
6888900115,278179.56
2413301070,315222.1
345700040,284333.44
5566100145,504745.44
7634800070,354078.34
9346910500,641376.56
3529300060,311014.53
8128600060,1.3244172e+06
8572900275,202212.03
4139420590,1.2704679e+06
9274200322,628786.7
1472700200,546510.56
8820903380,594908.8
8563010130,798975.7
8965450110,851370.1
9274204230,558391.9
8165501700,348893.28
2193340260,543452.44
1860600290,866031.56
1222000055,197099.3
2492200280,492955.1
2488200455,400387.4
809001520,1.3192289e+06
1796361140,236795.8
6398000011,731304.5
6813600365,592206.44
7504100920,817965.9
8835770330,690607.3
524059322,869202.5
4307330280,366906.66
1245002952,1.1204166e+06
2021069059,247445.92
5700000595,583364.25
3629970930,738405.2
3336002215,257744.86
5100401060,640371.0
3278600750,264276.97
1126069045,1.069719e+06
7568700175,321172.0
452001475,505386.5
9283800230,514483.12
1737300130,584776.5
6189600040,483844.9
3679400025,488045.0
1096100010,325824.7
9513900050,247010.67
5452800645,675630.5
273800100,245192.98
7228500037,459842.0
808300090,462802.94
2493200215,543567.0
5035300255,705595.44
3380900160,388883.44
3630000130,424131.7
7300400670,286736.1
6798100070,373875.8
8078400010,563139.5
5566100060,559802.4
2768200212,472949.2
4035900060,578422.0
9460000110,334265.22
7199320190,559329.0
2225039081,506942.7
9512200050,643832.75
2634500085,312382.5
3654800200,298162.0
2724079090,1.3548459e+06
2597520720,794426.2
3034200426,372027.72
984000130,301034.88
7852020670,443406.62
7923500060,767732.4
2310030510,298826.1
2205500540,517068.84
2493200015,421202.25
7853361420,570452.0
5652600605,535729.2
5285200020,315791.22
9406530150,373685.6
5706300020,492289.53
3278602490,395748.12
7197000100,560319.0
4447300008,543917.25
7899800045,251906.8
9250900095,352630.94
9268851740,600319.25
8682261440,493064.25
7284900385,725245.3
8079040300,445855.72
2225300585,383752.53
3223039013,441699.84
2013801350,242015.64
4055701110,837545.7
3578401770,465167.0
4046500720,538008.0
6145601745,344703.28
5207200195,683397.3
1972201856,596269.2
7212680080,236793.56
7277100510,654061.5
522079022,634236.56
5605000440,821459.2
6632300230,360115.28
8815400165,640012.1
6708200320,558980.7
2426059076,583681.44
3260200200,587162.3
2770601741,523582.4
4338800500,248828.11
9201000320,818660.1
7655900038,336352.5
3625059140,537370.8
4222310010,224237.4
2114700115,309878.16
3291800710,308851.25
9406590010,441164.3
3025059124,2.3096658e+06
7972601250,419851.44
930000470,871618.7
6690500060,508315.4
16000015,186327.69
5693501102,595114.6
8079040490,443440.4
7225000155,364139.4
8819900170,782277.8
7972601270,333419.25
1224069074,810071.6
5126900321,360031.84
3438501860,277614.5
2822069080,448069.97
1656600310,561132.0
3856900507,1.3571346e+06
1626069139,482090.84
2524049257,1.4150276e+06
3904960150,538621.25
7214820610,446525.03
7977201845,608687.8
2428100080,781964.94
2202500135,414547.97
1523550220,627553.06
2313900610,483614.88
4123840050,378680.72
2125059124,968174.25
1225039067,422965.16
6431500283,494425.22
2473380010,301799.7
5694501195,401479.06
2881700046,380506.1
6837820330,318113.78
2337300370,200203.73
3876540630,218374.19
626059317,343173.97
3374500520,297049.9
7228501903,372680.44
4019300051,490557.2
4232902615,580845.4
3546000090,244774.08
8127700215,731714.9
3438501100,367599.8
1769600066,682621.94
8146100610,650478.25
3052700695,595138.8
7954310210,629513.56
3761700053,2.0015449e+06
1320069179,378433.12
1331900410,767274.06
7303100210,339861.2
2464400285,506117.97
6163901150,354137.53
8955800045,310319.66
2314300200,438201.8
9528104360,409383.34
4177100005,662266.7
8856960260,301999.12
1828001220,579947.5
3066400710,689157.44
624110610,788273.25
4040800260,409924.6
5019500215,478644.44
2481630180,970795.5
7203170190,659537.6
510001280,925847.0
9430110120,769753.2
1565950030,323538.8
9828202255,787512.4
3878900270,451590.28
8091600080,204549.97
1112000035,320776.2
2228900270,280930.97
6648701740,290550.62
1245003740,724320.0
2174503441,652112.6
7708250010,311827.4
6072300110,552713.0
2329800140,261883.42
1494300040,537420.2
3832050130,276495.0
7203100730,923232.4
7199330170,476075.03
7785000220,695178.4
1250201175,414476.47
4054500180,1.0498055e+06
7905200061,433933.8
3751604895,174567.66
5220300140,287280.66
3323059027,329964.5
8651611980,852364.6
8673400190,552317.4
1668500100,827460.06
1023059365,557766.44
3308030060,333842.5
4232400860,833182.56
2144800615,268369.16
1568100920,1.6794324e+06
9406510040,507377.34
2923049421,318359.94
1051000040,1.6727132e+06
2077700042,767287.2
9423800030,298545.28
9818700455,690070.44
7133300675,394494.53
4113800550,674414.6
5553300375,1.7167906e+06
2025701530,283696.2
7942601155,461580.44
7524300020,285523.94
2520069100,319808.34
5412300410,214730.2
7504110760,710563.56
2594200350,472709.2
2722059013,255409.3
8078430480,545095.44
1423069162,508129.2
8856001090,177807.81
7000100631,764203.75
4222200280,234972.8
7971300050,624199.44
2009001600,224054.16
6619910140,646696.6
2877100985,530168.6
1196000007,340365.94
1330850130,697380.7
6664900410,266203.47
1231001110,307822.4
9235900030,290562.34
9407101840,328353.5
9523103001,414124.12
2149800278,314804.9
7234601198,641624.44
9476700035,413861.22
9297301065,728712.6
518500700,778039.7
7843500090,343858.6
6056110780,298305.3
2345700260,332550.4
3509600070,256205.17
1431700280,353672.94
1623049174,276321.9
3024089049,326675.6
7853340450,418715.34
7732410360,749048.25
1446800995,333238.8
2946000285,247449.8
425079100,438017.47
3876313040,411113.75
1762600260,1.0165123e+06
1925069121,1.1877974e+06
7443000480,828418.56
7820000015,354542.03
4027701253,499988.06
2826049165,384246.8
5426300060,1.0813232e+06
1278000210,152803.7
923000270,361145.97
7657600005,267915.72
3024079057,407515.72
3276180020,302115.0
7304300760,298436.94
3908100020,576643.4
8835400805,615133.6
4051150070,199935.73
3904930530,465946.94
6163900971,373017.84
7942600310,448001.16
4365700330,271868.34
423059207,257935.56
3992700265,359758.12
7177300090,473009.78
2540820010,611287.0
5700002510,975195.94
5201000030,568399.0
7631800015,2.4272018e+06
2922702965,653261.56
1525059198,869985.5
1245003160,698850.0
3810000455,315998.03
7855600080,643285.5
5701500030,1.1289421e+06
7504020400,664257.06
1402600570,306226.78
7575610760,285156.62
8731990370,372151.38
5021900090,893617.44
290000075,494003.9
2841500010,450634.2
3955900830,488813.16
7852110140,577066.94
1311400350,256978.58
7773800015,565568.9
4123400320,523111.44
2725069157,888688.1
666000143,723529.5
5101408678,516256.12
6371000026,366637.44
2024059084,708265.9
7283900036,318415.56
8881900230,804158.44
3959400135,413787.4
7696610270,230748.12
1689400150,883216.4
5103900015,418773.66
1441000350,404536.78
5101408735,299048.8
3126059027,1.9959088e+06
2320069014,488290.53
9541600015,665560.0
8682320420,746973.1
1562200090,640496.7
3395070980,596458.0
7349600230,249258.11
522049122,262028.66
869700060,310591.47
811000055,1.2003944e+06
1221059176,423852.22
1523059103,470410.5
2025760210,681617.25
9218400088,336969.66
8682292020,464125.72
2623089135,435213.66
3758900259,1.328603e+06
524069049,519118.53
3121500150,880043.9
5581400080,779831.6
8087800020,482942.7
4070700290,806655.9
3296000170,599131.5
9238500040,545181.7
2744600040,357420.7
6813600380,619139.8
6140100150,552628.5
2201500555,447586.1
2600110250,635996.0
4337000275,169801.86
1186000150,570947.0
1972201963,515960.53
1105000745,395705.06
2887700560,573760.2
4039700080,620847.75
522049104,303876.7
4202400078,248291.67
7520000695,194983.5
7714000310,410161.0
4319200060,658053.3
8624700015,665822.5
5104520610,305580.78
2354300845,309516.25
3824100291,450905.72
6151800612,258137.86
5454200080,955763.25
6413600290,348992.9
2131200065,318577.9
1459920010,250415.95
50300090,403414.38
2326300090,631329.1
7714000070,410161.0
3630180500,968087.44
1727850340,928747.4
8691430330,971904.3
2310030390,273151.03
5561400610,493273.94
7010701016,518562.72
7883605915,248536.31
1282300995,345201.22
4040700310,494196.6
3353400435,229614.25
2143701015,511403.06
255450020,377590.34
1020069017,329581.56
4038200120,488373.44
9284801100,286963.28
1965200075,676121.06
847100047,518918.5
4038700720,571347.56
6815100085,873240.25
2508000020,326759.12
255520180,591747.94
6822100750,571723.5
869700050,343900.66
1775801405,579239.6
6600400090,232256.6
7202330270,447829.75
1683400165,680702.1
2625069070,970072.94
7625702440,425731.3
3388000640,240456.1
1899400365,263680.16
6899990200,889950.56
5569700020,915976.6
986000045,285963.03
3293700221,305320.1
3764800250,377193.66
2291400566,381277.3
4219401236,1.4253952e+06
4239400840,164481.2
7211400990,210396.27
7696500280,198142.89
7215721070,521413.8
3204850140,371035.2
4322200220,712103.2
2566300100,1.1982684e+06
1944900090,442974.75
6648500390,289284.28
7385300020,729550.4
1704900135,340431.12
2877100655,807884.0
2726079098,594758.3
7625703800,474347.25
318300040,477858.12
7922800190,525668.0
2023049361,221904.58
8946400210,476885.6
6071600450,550297.3
4343800100,406464.06
1443300140,380466.06
1024039001,844674.4
2767704860,574018.44
7234600851,672687.44
644200065,869180.9
7784400035,709050.7
3826000560,232557.9
9272202260,413736.6
263000253,398890.47
3621059043,696224.1
240000130,582832.9
1352300120,225689.69
7849200861,324418.75
2487700130,484267.47
1796100140,300386.9
7234601221,533322.06
8651710190,458221.94
2916200091,534772.4
1232000915,540636.44
1545801970,280521.94
3211200420,333498.88
7686204675,191945.19
3141600210,199769.47
3959401284,540224.7
2113700825,248278.17
3876000710,400035.0
522069022,492668.34
3214200070,359462.38
1221039156,289198.44
259600790,426750.6
785000040,494959.2
8138870470,504296.84
2596300035,301960.72
540100057,1.6670378e+06
3073500045,559402.06
5363200266,411343.0
8682261650,530503.25
3224510080,881984.06
3211270160,407225.72
9269200520,212928.84
293810190,473672.7
4197400043,303025.1
3026079031,348794.28
5332200405,992110.75
2473411210,315259.28
9268200315,540895.25
8123500050,600293.9
3221069091,479454.78
2485000165,624591.25
4058800215,642994.1
1926059039,803213.94
2533300680,935490.75
3343903640,314014.75
5700003705,1.1807342e+06
2023049372,432929.25
4058800830,717114.56
3333002302,421071.16
2944500340,297082.7
1982200790,601522.5
8929000270,494391.06
8122101440,310012.12
7525530470,792629.9
9332800020,701486.8
3878900525,220003.23
5420300210,228925.56
9232900165,339315.2
6414100026,401987.75
3013300660,857188.06
7954300120,566233.44
1081200360,341786.28
2877102345,520808.8
2202500255,448368.44
7984400050,221964.8
9558020380,458867.44
7812801850,203417.62
8944460020,381815.1
2306400040,516383.66
8649400410,375224.7
7889602020,240565.84
2041000025,549764.9
871001484,604083.3
2767602141,546650.75
3630180470,783387.56
2769602140,467165.72
2473250280,341512.4
5422560660,557822.8
3756600240,397280.4
8651600160,755686.44
7202300540,875359.44
8961950250,449853.4
3303000130,426576.6
798000062,271943.8
1695900150,731348.75
1604730150,495381.28
4136930310,362643.4
8835401250,1.2784592e+06
8665900328,380903.8
9262800255,276180.84
1853080570,812546.1
5556300114,870464.56
9517200290,441585.34
4037200295,476948.6
7417100123,382871.06
2620069077,205568.95
7922720040,618832.94
558100090,510534.62
257000037,268895.97
3319500385,495766.44
9297301520,337225.75
3580900090,382834.47
1321039076,172319.47
7227801581,286550.7
9407001620,324151.72
2130400150,328726.2
2312400200,246501.75
4046700210,383102.78
1193000480,982621.75
1492800296,529634.1
3013300017,432109.88
3630240140,577543.2
1049010390,351545.78
9320900420,159474.2
4315700060,400064.12
2591010290,315297.75
323089085,622750.25
6600400270,210159.3
2919701105,462522.3
7202360670,915793.4
8927600100,850020.5
3211700045,631845.3
4027701326,480270.47
1601600195,251593.89
7853280350,766953.6
3629970130,715048.94
7203120020,797624.7
9542900190,367114.66
8035350120,493202.16
1238501184,926581.4
251200240,488953.72
8945300200,182091.23
2162000160,1.1567659e+06
5466310060,175338.58
1239400064,931231.44
5205000020,335174.25
1720800305,640125.3
7280300375,601482.6
2095800400,481099.22
7852010950,566421.7
1428001160,603596.2
9528104910,809103.7
8644210470,897526.3
7923300310,538473.8
254000100,626603.3
1931300688,487496.6
7007700030,419408.06
422049178,228566.25
422069067,447035.72
2923049393,434880.25
930000305,477615.25
2461900448,503893.72
2610100020,285274.1
2895550050,240348.23
7701700040,289173.1
2460900020,537777.44
9827700105,589458.06
1005000240,301421.47
7200001254,501933.78
866400040,516747.78
305000170,665770.9
2260800110,891478.6
3442000127,717215.9
5253300437,451903.12
7576700150,1.0108552e+06
5469501410,468237.06
5104531120,906899.75
723049434,314441.03
622069006,1.2773531e+06
2517101200,302268.5
8159620160,249334.34
5561300640,419177.84
3317010130,204068.47
4364200250,378863.25
8732300060,712682.3
5603700025,774420.06
3585900190,1.1738009e+06
3996900575,241233.89
8731801260,246097.8
3810000860,323685.25
5700003585,2.0148002e+06
6332000050,485551.4
9286100250,434904.62
9471201110,989847.9
9290800050,617069.1
7300200400,630991.94
526069024,878173.44
1454600156,1.3037651e+06
3904980360,523685.7
2626119062,259540.28
8651730290,478243.44
7611200195,729657.8
1919800260,610059.8
6632900354,287953.22
3972900195,324420.22
5151600170,281295.25
7016000440,477910.78
871000435,760991.9
9578060540,499666.2
2332700060,837176.44
766000240,311667.0
4363700200,292093.84
7100000250,350327.16
2781250560,214406.6
2781250100,350233.44
5419800220,250086.38
7147600245,272540.4
2926069083,837696.56
6189200125,809651.8
9542830160,279430.6
5152200020,289857.4
9412900045,441844.4
6600410480,180792.02
6979970080,549427.1
5636010280,286775.7
1732801300,891447.5
5561401530,491322.34
9578500510,328718.44
7304300906,328861.03
1223089077,663785.2
721049207,262875.47
8691330310,866954.9
1523069204,474945.8
3188100105,643387.5
6608500290,431481.94
2891400410,385722.34
7663700551,318254.88
5413200140,246362.06
425069139,583605.9
6713700155,368234.22
2767603505,445863.84
7789000080,280623.25
9211500620,237226.78
3750604417,198379.25
7922800320,574969.1
1471620240,356849.16
2222059052,325350.94
9551200270,1.02718144e+06
2767603160,559722.1
9406710060,373397.75
8929000250,361308.4
5538300120,421345.97
2223069120,445108.47
1652500060,1.6210035e+06
8564500240,418399.78
3629700120,583269.94
3943600070,408617.38
4171200025,284342.88
2425049063,3.5054748e+06
9828701650,437532.5
3581000340,366095.4
8100900015,386572.97
2125059161,1.2279776e+06
304000380,233637.34
8146200070,1.4565116e+06
686530170,585294.75
2917200645,454520.16
9547200530,877470.06
2122059199,302315.6
1150000740,669139.06
5706200060,365094.7
9265410010,220619.14
4083800555,505696.5
6152900332,361821.44
2520900301,221959.73
9828200790,528345.7
1657530180,284862.72
7471900045,261614.19
9828200460,438167.84
1775900140,471706.78
6139800430,463405.78
7214400005,508394.03
5332200026,558590.6
9510970300,819918.7
2540830020,426694.47
3392100140,198451.53
1326069191,360223.12
2125059112,1.0315151e+06
859000022,352948.38
8854100350,688974.2
121059007,237181.11
7977201707,524357.5
3859900060,2.5639905e+06
8815400735,750784.44
705700530,336404.8
6600780130,354091.03
6378500105,411376.38
8143000310,496752.3
2877102330,719091.56
3526039074,602288.3
2115510300,262204.28
3024059014,1.8008912e+06
2141330360,639037.1
546000400,491996.8
2071500011,425813.84
7972000240,230820.05
7016200460,445398.8
6204200180,426232.06
1552100135,1.1684368e+06
88000173,434693.12
2581900235,728951.4
9211500560,241823.75
621069218,441350.72
1321970240,294576.72
798000630,355428.66
421000285,264101.53
2824600180,872850.06
3832051140,332873.03
1237500105,749061.6
8802400906,271162.12
3166900270,383278.06
3682000060,406949.53
5469700020,300573.44
1245001820,619040.3
9547205660,564558.0
7974700122,729182.5
7550801225,564605.1
1099950050,737749.9
1402900460,316374.03
7636800041,1.407048e+06
2115720270,261440.97
8651441750,189388.58
3904100035,268146.5
8815400020,634647.1
3303860590,447202.8
5427110040,1.3314184e+06
1782000160,356895.62
6204420290,467165.1
3995700245,286768.9
7955040130,444073.28
1442880650,511993.34
8833510230,1.0065946e+06
7283900551,489111.53
4396000180,250705.23
7504021310,633654.6
322059264,292656.25
3654800040,289704.7
2767704777,500437.44
3278602190,339141.03
3236500220,499902.06
3410600100,275290.16
629410180,749945.25
3352402250,149650.12
4363700304,337436.0
7237550130,1.3766712e+06
9808590210,1.1901531e+06
8074200175,274382.5
3463400330,437944.56
6306400140,811114.8
8564950250,547732.06
5381000070,226664.19
9826700697,437113.25
8132700190,464949.84
7943000020,189146.08
9547204675,536802.9
4112100101,493323.9
727500030,725355.25
114101426,375312.62
9274202005,694983.25
1193000380,815151.8
3039000020,487871.7
7852170130,691507.44
2624079010,607147.2
4137010540,295536.12
7576200012,884750.8
1138020020,356043.28
3969300030,203020.23
898000200,208855.1
5153100030,286730.47
5104532030,557172.75
4406000050,219363.14
9274203390,570451.75
8682290360,453721.66
6928600330,247072.19
4139680070,801882.0
6844702690,460378.75
2154970020,2.0455872e+06
4385701285,1.2062035e+06
2426059071,630558.1
2867300160,459300.4
9512500720,532503.1
1773101020,286034.72
8687800100,295881.4
3627800050,1.5786094e+06
1604600227,292249.44
3300701170,435231.66
9250900111,506645.8
7015200790,672804.1
1311100490,245548.31
2469000010,904337.25
1982201596,546246.8
1862700290,359696.8
2586800270,245400.72
9528102772,481431.22
5490210200,443358.06
6669080020,408673.94
179003055,199613.1
1860600535,935617.3
1592000130,616430.1
3905040170,537672.8
9320500080,244360.53
9276200850,472643.78
224069114,626091.2
2260000340,558677.9
5096300130,395365.6
3432500215,370400.34
2600000050,716949.1
8856003839,218448.77
2492200435,443416.53
7855900110,1.1579365e+06
6806100250,301287.28
2770603523,478780.66
1370800515,1.9921395e+06
2726049150,477438.06
1226059161,588603.56
1068000375,3.2820525e+06
9528104109,458220.03
5126310060,506264.25
1951820070,566669.7
1545805980,371175.28
9464700340,868110.3
4319200675,978834.1
7518500885,561670.6
7852020620,496974.22
869700370,346585.22
8643000190,256686.34
8902000267,582610.3
7972602435,259108.5
2050100210,849947.3
6705120540,497802.2
2767601390,637417.6
4141000490,1.2686036e+06
9345400350,683515.4
3222079162,364745.72
7789000120,269652.38
6646200770,765014.0
6666800180,857570.2
1725800280,476511.0
6117500460,1.01573744e+06
5470100220,230613.58
5457300478,436117.47
7550800195,594940.0
7787050180,585827.1
6204430250,511072.97
7640400250,514961.12
624110920,786218.75
3629920140,365319.4
7173700518,748882.44
3210200395,200879.62
2473480560,408231.34
2623089141,473288.3
1423800080,218748.8
2076400050,298245.16
3832060120,306939.38
7702600930,410598.16
5101404555,414429.44
3723800415,376268.7
3356403400,220360.42
9214400125,547684.9
1797500530,512163.16
9551201660,985654.06
3878900815,380755.84
1760650280,308964.44
5466410030,244340.58
6388930620,585198.0
2331300395,707640.44
9412700160,287230.72
871001611,692990.4
3142600120,584074.3
3995700220,346491.75
2310000280,290619.75
8039900400,391654.3
7504021510,727489.1
1959700445,1.4379059e+06
1556200155,587468.56
3629960590,381823.84
259000240,451488.2
662440020,412299.53
3123049142,511709.94
321100260,825288.44
6840701095,537610.6
3738900165,409535.38
4427100130,397038.75
9238500100,480985.03
6145601810,382154.12
2570300090,405495.8
4017600010,485192.8
1005000220,397763.47
1257202120,474707.25
9527000490,500575.88
8691400080,717819.8
1726069084,412285.53
248000240,211825.4
6113400046,345113.34
2130702350,399176.16
920069052,251020.2
6071300160,573699.0
1623049041,136393.17
9268200285,377306.1
1843100520,392032.3
2887700826,638830.2
9122000385,587836.3
9475700220,400249.84
2804600005,785041.6
2896400300,381806.4
5015000180,713455.1
3630220180,797782.94
8832900780,573115.3
1568100300,429414.97
8718500610,395005.56
4147200140,1.2061494e+06
1973700030,887047.9
8862000075,179489.17
9320990110,303932.88
1151100035,424273.4
2011000010,230510.86
1651500060,1.0523229e+06
446000190,776425.5
2344300220,854965.25
523049195,224963.52
9191200015,621763.25
7942601410,759971.9
7137800300,216309.44
7853300280,521418.94
6654700240,322988.16
569000050,616105.6
3584000180,240502.14
2026079055,375450.72
8898700880,275830.72
5075400150,632044.8
8731981360,364087.56
4222500020,224496.56
7996720050,600565.6
4077800094,632306.9
6446200365,628447.0
2824089053,559290.8
1311800220,234078.19
3522049063,614031.0
1721801280,179429.58
6131600240,197983.94
7202310040,608833.94
1123059125,569693.0
646910160,234069.48
5630500005,366673.4
3342100785,322149.12
9547205610,618546.1
1773100123,271921.25
3353400092,305667.34
217500015,387207.88
3649100031,449695.7
7896300150,293262.1
623049185,290222.62
1773100430,321537.2
1781500220,635027.2
3395380200,233384.23
2424059170,3.6242128e+06
4389200765,1.7694122e+06
1543000060,556975.1
6154900005,634803.3
2902200240,507393.5
1442880640,522811.25
8562770490,546957.75
2768300655,593848.06
3432501315,332397.44
5035300570,714208.2
3626039028,410175.5
3876540780,238625.33
327000100,1.1686864e+06
7551300065,481708.56
1312920060,246048.08
2215901230,264515.25
6306800010,413385.03
2767700022,519312.53
5589900610,462597.06
4320200020,686703.06
5249804655,636088.44
9238500480,537021.56
3885806565,1.1678835e+06
7905200205,450073.03
5727500102,336003.28
3585220070,413648.47
2078500210,529891.56
1839920050,392650.78
534000080,331582.1
856000255,565450.06
4141010110,1.5804051e+06
9558040820,694738.7
7768700315,1.1025698e+06
2796100640,279552.5
1922059010,206589.73
3448000542,254680.61
3883100220,291710.72
7237301210,263957.6
3893100456,918418.94
9578501110,333155.94
6145601995,442089.84
4024100120,316936.22
8899000050,326393.7
3396820010,578272.7
6749700117,349489.7
1954400060,513227.34
3303970100,697771.56
2540850070,448963.47
3797000745,501855.72
7883603700,254852.95
